house_id,ukut_id,ИТП,Дата введения,Марка,система,точка расположения,номер прибора,Дата поверки,Дата очередной поверки,Повторный ввод,Год поверки,arshin,vri_id,org_title,mit_number,mit_title,mit_notation,mi_modification,mi_number,verification_date,valid_date,result_docnum,applicability,sticker_num
komsomolskaya-6,komsomolskaya-6-itp1,ИТП-1,08/04/2009,ПРЭМ-20,отопление,Т-1,646316,,02/06/2027,До 15.09.2025,поверка 2023,5,1-460105069,"ООО ИК ""СИБИНТЕК""",3255-72,Манометры избыточного давления показывающие,"МТП-100, ВТП-100, МВТП-100, МТП-160, ВТП-160, МВТП-160",МТП-100,646316,29.08.2025,28.08.2026,С-ДВК/29-08-2025/460105069,true,
komsomolskaya-6,komsomolskaya-6-itp1,ИТП-1,08/04/2009,ПРЭМ-20,отопление,Т-2,647298,,02/06/2027,До 15.09.2025,поверка 2023,3,1-474583343,"ООО ""НЕЗАВИСИМАЯ СЕРТИФИКАЦИЯ СМК""",67928-17,Трансформаторы тока,"Т-0,66, ТШ-0,66","Т-0,66 УЗ",647298,01.10.2025,30.09.2033,С-ЕСЦ/01-10-2025/474583343,true,
komsomolskaya-6,komsomolskaya-6-itp1,ИТП-1,08/04/2009,ТПТ-1-3-60,отопление,термопары,6151/6155,,10/04/2029,До 15.09.2025,поверка 2025,0,,,,,,,,,,,,
komsomolskaya-6,komsomolskaya-6-itp1,ИТП-1,08/04/2009,ETWI-20,гвс,Т-3,610588,,10/04/2029,До 15.09.2025,поверка 2025,2,1-425305658,"ООО ПП ""ТЕХНОЛОГИЯ""",48241-11,Счетчики холодной и горячей воды крыльчатые одноструйные,ET,ETWI-N-20,610588,15.04.2025,14.04.2029,С-БУТ/15-04-2025/425305658,true,
komsomolskaya-6,komsomolskaya-6-itp1,ИТП-1,08/04/2009,ТПТ-1-3-60,гвс,термопара,6172,,10/04/2029,До 15.09.2025,поверка 2025,1,1-424846495,"ООО ПП ""ТЕХНОЛОГИЯ""",14640-05,Термометры (термопреобразователи) платиновые технические,ТПТ-1,ТПТ-1-3,6172,11.04.2025,10.04.2029,С-БУТ/11-04-2025/424846495,true,
komsomolskaya-8,komsomolskaya-8-itp1,ИТП-1,08/04/2009,КАРАТ-2001-01,отопление,теплорегистратор,8231208,,08/06/2026,До 15.06.2025,поверка 2023,2,1-280712904,"ООО ""ПРОСОФТ-СИСТЕМЫ""",63776-16,Контроллеры программируемые логические,REGUL RX00,REGUL R500 AI 08 031,8231208,25.09.2023,24.09.2029,С-ГКИ/25-09-2023/280712904,true,
komsomolskaya-8,komsomolskaya-8-itp1,ИТП-1,08/04/2009,ВСТ-25,отопление,Т-1,13587672,,15/06/2025,До 15.06.2025,поверка 2021,1,1-70823624,ООО «Метроконтроль»,40607-09,Счетчики холодной и горячей воды,"ВСХ, ВСХд, ВСГ, ВСГд, ВСТ",ВСТ-25,13587672,15.06.2021,14.06.2025,С-ДШТ/15-06-2021/70823624,true,
komsomolskaya-8,komsomolskaya-8-itp1,ИТП-1,08/04/2009,ВСТ-25,отопление,Т-2,94100109,,14/06/2028,До 15.06.2025,поверка 2021,0,1-347228334,"ООО ""ДЕКАСТ""",88674-23,Счетчики холодной и горячей воды крыльчатые,Декаст,Декаст ВСКМ 90-25 ДГ,94100109,14.06.2024,13.06.2030,С-ЕМЖ/14-06-2024/347228334,true,
komsomolskaya-8,komsomolskaya-8-itp1,ИТП-1,08/04/2009,ТПТ-1-3-60,отопление,термопары,6162/6037,,08/06/2025,До 15.06.2025,поверка 2021,0,,,,,,,,,,,,
komsomolskaya-8,komsomolskaya-8-itp1,ИТП-1,08/04/2009,MTWI-25,гвс,Т-3,10541131,,15/06/2025,До 15.06.2025,поверка 2021,0,1-444461913,"ФБУ ""УРАЛТЕСТ""",13668-06,Счетчики горячей воды крыльчатые,MTW и MTH,MTWI,10541131,01.07.2025,30.06.2029,С-СЕ/01-07-2025/444461913,true,
komsomolskaya-8,komsomolskaya-8-itp1,ИТП-1,08/04/2009,ТПТ-1-3-60,гвс,термопара,6175,,08/06/2025,До 15.06.2025,поверка 2021,213,1-487185365,"ФБУ ""НОВОСИБИРСКИЙ ЦСМ""",67638-17,Динамометры электронные,АЦД,"АЦД/1У-0,2/1И-1",6175,09.12.2025,08.12.2026,С-НН/09-12-2025/487185365,true,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,КАРАТ-2001-01,отопление,теплорегистратор,22130512,,08/06/2026,до 15.09.2025,поверка 2022,4,1-415666132,"ООО ""САЯНЫ""",72395-18,Теплосчетчики,"""Комбик""",Комбик U Ду-15,22130512,11.03.2025,10.03.2031,С-ЕЖЖ/11-03-2025/415666132,true,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,МФ 2.2.1-Б-25,отопление,Т-1,25004103,,22/07/2028,до 15.09.2025,поверка 2024,1,1-357096891,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,25004103,23.07.2024,22.07.2028,С-СЕ/23-07-2024/357096891,true,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,МФ 2.2.1-Б-25,отопление,Т-2,201018338,,22/07/2028,до 15.09.2025,поверка 2024,1,1-357096887,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,201018338,23.07.2024,22.07.2028,С-СЕ/23-07-2024/357096887,true,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,КТПТР-06-60,отопление,термопары,10911А/10911,,07/06/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,МФ 2.2.1-Б-25,гвс,Т-3,25004086,,11/07/2028,до 15.09.2025,поверка 2024,1,1-357381670,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,25004086,10.07.2024,09.07.2028,С-СЕ/10-07-2024/357381670,true,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,МФ 2.2.1-Б-25,гвс,Т-4,20005293,,11/07/2028,до 15.09.2025,поверка 2024,1,1-357381239,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,20005293,10.07.2024,09.07.2028,С-СЕ/10-07-2024/357381239,true,
komsomolskaya-10,komsomolskaya-10-itp1,ИТП-1,27/12/2012,КТСП-Н-35,гвс,термопары,24823г/24823х,,06/06/2028,до 15.09.2025,поверка 2024,1,1-345385586,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,24823Г/24823Х,07.06.2024,06.06.2028,С-БУТ/07-06-2024/345385586,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,13860809,,01/09/2028,до 15.09.2025,поверка 2024,1,1-366768435,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-05,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,13860809,02.09.2024,01.09.2028,С-БУТ/02-09-2024/366768435,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,МФ Б-32,отопление,Т-1,32004513,,27/06/2026,до 15.09.2025,поверка 2022,1,1-166227261,ООО «Метроконтроль»,31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.21-Б-32,32004513,27.06.2022,26.06.2026,С-ДШТ/27-06-2022/166227261,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,МФ Б-32,отопление,Т-2,32004502,,27/06/2026,до 15.09.2025,поверка 2022,1,1-166227260,ООО «Метроконтроль»,31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.21-Б-32,32004502,27.06.2022,26.06.2026,С-ДШТ/27-06-2022/166227260,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,КТПТР-01-80,отопление,термопары,32032/32032А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749256,ООО «Метроконтроль»,14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,32032/32032А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749256,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-3,201045082,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725839,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201045082,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725839,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-4,20104482,,15/09/2028,до 15.09.2025,поверка 2024,0,1-468866602,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,17636-17,Датчики давления,МИДА-13П,МИДА-ДИ-13П,20104482,26.09.2025,25.09.2030,С-ДЮП/26-09-2025/468866602,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,КТПТР-06-35,гвс,термопары,238/238А,,31/05/2026,до 15.09.2025,поверка 2022,2,1-484152660,"ООО ""ЦСМ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,238/238А,28.11.2025,27.11.2029,С-ГШН/28-11-2025/484152660,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,13910809,,27/05/2026,до 15.09.2025,поверка 2022,2,1-394004494,"ФБУ ""ИРКУТСКИЙ ЦСМ""",16487-97,Весы электронные,IS,IS300IGG-SOCE,13910809,10.12.2024,09.12.2025,С-БП/10-12-2024/394004494,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ Б-32,отопление,Т-1,32004493,,27/06/2026,до 15.09.2025,поверка 2022,1,1-166227263,ООО «Метроконтроль»,31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.21-Б-32,32004493,27.06.2022,26.06.2026,С-ДШТ/27-06-2022/166227263,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ Б-32,отопление,Т-2,32004515,,27/06/2026,до 15.09.2025,поверка 2022,2,1-263806636,"ФБУ ""НИЖЕГОРОДСКИЙ ЦСМ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2.2-Б-32,32004515,19.07.2023,18.07.2027,С-БН/19-07-2023/263806636,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,КТПТР-01-80,отопление,термопары,21409/21409А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749259,ООО «Метроконтроль»,14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,21409/21409А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749259,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-3,201044460,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725846,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201044460,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725846,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-4,201045085,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725378,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201045085,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725378,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,КТПТР-06-35,гвс,термопары,1592/2592А,,31/05/2026,до 15.09.2025,поверка 2022,0,,,,,,,,,,,,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22160612,,02/09/2028,до 15.09.2025,поверка 2024,1,1-367005636,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22160612,03.09.2024,02.09.2028,С-БУТ/03-09-2024/367005636,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-32,отопление,Т-1,32007512,,16/09/2028,до 15.09.2025,поверка 2024,1,1-371051074,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-32,32007512,17.09.2024,16.09.2028,С-БУТ/17-09-2024/371051074,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-32,отопление,Т-2,32007631,,16/09/2028,до 15.09.2025,поверка 2024,1,1-371051223,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-32,32007631,17.09.2024,16.09.2028,С-БУТ/17-09-2024/371051223,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,КТПТР-01-80,отопление,термопары,4619/4619А,,29/08/2028,до 15.09.2025,поверка 2024,2,1-459651423,"ООО ""БПРУ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,4619/4619А,25.08.2025,24.08.2029,С-ДБВ/25-08-2025/459651423,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-32,гвс,Т-3,32007509,,10/09/2028,до 15.09.2025,поверка 2024,0,1-1368539,"ООО ""АДЪЮТОР""",27710-15,Измерители артериального давления,ИАД-01-Адъютор,ИАД-01-1,32007509,29.07.2020,28.07.2021,-,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-20,гвс,Т-4,20005789,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370726087,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,20005789,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370726087,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,КТСП-Н-60,гвс,термопары,9084х/9084х,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,КАРАТ-307,отопление,теплорегистратор,5203914,,09/09/2028,до 15.09.2025,поверка 2024,1,1-368934675,"ООО ПП ""ТЕХНОЛОГИЯ""",61255-15,Вычислители,КАРАТ,КАРАТ-307 6V6T6P,5203914,10.09.2024,09.09.2028,С-БУТ/10-09-2024/368923073,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-40,отопление,Т-1,1200719,,06/09/2028,до 15.09.2025,поверка 2024,2,1-368416785,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-40,1200719,05.09.2024,04.09.2028,С-БУТ/05-09-2024/368416785,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-40,отопление,Т-2,1207109,,04/09/2028,до 15.09.2025,поверка 2024,5,1-484277215,"АО ""МОСГАЗ""",45203-10,Газоанализаторы,ФП22,ФП22,1207109,24.11.2025,23.11.2026,С-АИБ/24-11-2025/484277215,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,КТСП-Н-80,отопление,термопары,35311х/35311г,,29/08/2028,до 15.09.2025,замена 2024,0,1-434142245,"ФБУ ""КУРСКИЙ ЦСМ""",38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,35311х/35311г,23.05.2025,22.05.2029,С-ВА/23-05-2025/434142245,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-25,гвс,Т-3,1148380,,10/09/2028,до 15.09.2025,поверка 2024,2,1-399153314,"ООО ""ЦЕНТР МЕТРОЛОГИИ+""",68151-17,Счетчики воды крыльчатые,"СВК, СВМ",СВК-15г,1148380,05.12.2024,04.12.2030,С-ДЭФ/05-12-2024/399153314,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-20,гвс,Т-4,1215182,,10/09/2028,до 15.09.2025,поверка 2024,2,1-375666788,"ФБУ ""ОРЕНБУРГСКИЙ ЦСМ""",27010-04,Тепловычислители,Взлет ТСРВ,"Взлет ТСРВ, мод. ТСРВ-033",1215182,03.10.2024,02.10.2028,С-ВК/03-10-2024/375666788,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,КТПТР-06-45,гвс,термопары,3429А/3429,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22200612,,02/09/2028,до 15.09.2025,поверка 2024,1,1-367005581,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22200612,03.09.2024,02.09.2028,С-БУТ/03-09-2024/367005581,true,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-40,отопление,Т-1,40005139,,11/09/2028,до 15.09.2025,поверка 2024,1,1-372532118,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-40,40005139,23.09.2024,22.09.2028,С-БУТ/23-09-2024/372532118,true,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-40,отопление,Т-2,40005111,,11/09/2028,до 15.09.2025,поверка 2024,0,1-99330398,"ООО ""ЭНЕРГОМЕРА""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,Нет модификации,40005111,28.09.2021,27.09.2025,С-ДАА/28-09-2021/99330398,true,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,КТПТР-01-80,отопление,термопары,3578А/3578,,29/08/2028,до 15.09.2025,поверка 2024,0,1-162684632,"ООО ""РИМЕЙК""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",100П,3578А/3578,03.06.2022,02.06.2026,С-ГШР/03-06-2022/162684632,true,
